SKU,Date,Qty,Amount,Category,sales_last_7_days,day_of_week,month,previous_day_sales,previous_week_sales,previous_2_day_sales,previous_3_day_sales,rolling_mean_3,rolling_mean_7
J0003-SET-M,2022-05-09,2,696.0,Set,39.0,0,5,1.0,4.0,8.0,8.0,3.6666666666666665,5.571428571428571
J0003-SET-M,2022-05-10,2,1392.0,Set,35.0,1,5,2.0,6.0,1.0,8.0,1.6666666666666667,5.0
J0003-SET-M,2022-05-11,3,2088.0,Set,34.0,2,5,2.0,4.0,2.0,1.0,2.3333333333333335,4.857142857142857
J0003-SET-M,2022-05-12,3,2088.0,Set,27.0,3,5,3.0,10.0,2.0,2.0,2.6666666666666665,3.857142857142857
J0003-SET-M,2022-05-13,2,1392.0,Set,21.0,4,5,3.0,8.0,3.0,2.0,2.6666666666666665,3.0
J0003-SET-M,2022-05-15,2,1392.0,Set,15.0,6,5,2.0,8.0,3.0,3.0,2.3333333333333335,2.142857142857143
J0003-SET-M,2022-05-16,3,2088.0,Set,17.0,0,5,2.0,1.0,2.0,3.0,2.3333333333333335,2.4285714285714284
J0003-SET-M,2022-05-17,7,4872.0,Set,22.0,1,5,3.0,2.0,2.0,2.0,4.0,3.142857142857143
J0003-SET-M,2022-05-18,2,1392.0,Set,22.0,2,5,7.0,2.0,3.0,2.0,4.0,3.142857142857143
J0003-SET-M,2022-05-19,2,1392.0,Set,21.0,3,5,2.0,3.0,7.0,3.0,3.6666666666666665,3.0
J0003-SET-M,2022-05-20,2,1392.0,Set,20.0,4,5,2.0,3.0,2.0,7.0,2.0,2.857142857142857
J0003-SET-M,2022-05-22,1,696.0,Set,19.0,6,5,2.0,2.0,2.0,2.0,1.6666666666666667,2.7142857142857144
J0003-SET-M,2022-05-23,1,696.0,Set,18.0,0,5,1.0,2.0,2.0,2.0,1.3333333333333333,2.5714285714285716
J0003-SET-M,2022-05-24,4,2784.0,Set,19.0,1,5,1.0,3.0,1.0,2.0,2.0,2.7142857142857144
J0003-SET-M,2022-05-25,2,1392.0,Set,14.0,2,5,4.0,7.0,1.0,1.0,2.3333333333333335,2.0
J0003-SET-M,2022-05-31,1,696.0,Set,13.0,1,5,2.0,2.0,4.0,1.0,2.3333333333333335,1.8571428571428572
J0003-SET-M,2022-06-01,5,3320.0,Set,16.0,2,6,1.0,2.0,2.0,4.0,2.6666666666666665,2.2857142857142856
J0003-SET-M,2022-06-06,1,664.0,Set,15.0,0,6,5.0,2.0,1.0,2.0,2.3333333333333335,2.142857142857143
J0003-SET-M,2022-06-07,3,1992.0,Set,17.0,1,6,1.0,1.0,5.0,1.0,3.0,2.4285714285714284
J0003-SET-M,2022-06-08,1,664.0,Set,17.0,2,6,3.0,1.0,1.0,5.0,1.6666666666666667,2.4285714285714284
J0003-SET-M,2022-06-09,1,664.0,Set,14.0,3,6,1.0,4.0,3.0,1.0,1.6666666666666667,2.0
J0003-SET-M,2022-06-10,4,2656.0,Set,16.0,4,6,1.0,2.0,1.0,3.0,2.0,2.2857142857142856
J0003-SET-M,2022-06-12,2,1328.0,Set,17.0,6,6,4.0,1.0,1.0,1.0,2.3333333333333335,2.4285714285714284
J0003-SET-M,2022-06-17,1,0.0,Set,13.0,4,6,2.0,5.0,4.0,1.0,2.3333333333333335,1.8571428571428572
J0003-SET-M,2022-06-20,1,664.0,Set,13.0,0,6,1.0,1.0,2.0,4.0,1.3333333333333333,1.8571428571428572
J0003-SET-M,2022-06-27,4,2656.0,Set,14.0,0,6,1.0,3.0,1.0,2.0,2.0,2.0
J0003-SET-S,2022-04-14,4,2616.0,Set,18.0,3,4,3.0,1.0,2.0,2.0,3.0,2.5714285714285716
J0003-SET-S,2022-04-15,4,2616.0,Set,21.0,4,4,4.0,1.0,3.0,2.0,3.6666666666666665,3.0
J0003-SET-S,2022-04-16,5,3270.0,Set,22.0,5,4,4.0,4.0,4.0,3.0,4.333333333333333,3.142857142857143
J0003-SET-S,2022-04-17,2,1308.0,Set,22.0,6,4,5.0,2.0,4.0,4.0,3.6666666666666665,3.142857142857143
J0003-SET-S,2022-04-18,6,3924.0,Set,26.0,0,4,2.0,2.0,5.0,4.0,4.333333333333333,3.7142857142857144
J0003-SET-S,2022-04-19,4,2616.0,Set,28.0,1,4,6.0,2.0,2.0,5.0,4.0,4.0
J0003-SET-S,2022-04-20,5,3270.0,Set,30.0,2,4,4.0,3.0,6.0,2.0,5.0,4.285714285714286
J0003-SET-S,2022-04-21,7,4578.0,Set,33.0,3,4,5.0,4.0,4.0,6.0,5.333333333333333,4.714285714285714
J0003-SET-S,2022-04-22,3,1962.0,Set,32.0,4,4,7.0,4.0,5.0,4.0,5.0,4.571428571428571
J0003-SET-S,2022-04-23,10,6540.0,Set,37.0,5,4,3.0,5.0,7.0,5.0,6.666666666666667,5.285714285714286
J0003-SET-S,2022-04-24,3,1962.0,Set,38.0,6,4,10.0,2.0,3.0,7.0,5.333333333333333,5.428571428571429
J0003-SET-S,2022-04-25,2,654.0,Set,34.0,0,4,3.0,6.0,10.0,3.0,5.0,4.857142857142857
J0003-SET-S,2022-04-26,3,1962.0,Set,33.0,1,4,2.0,4.0,3.0,10.0,2.6666666666666665,4.714285714285714
J0003-SET-S,2022-04-27,4,2616.0,Set,32.0,2,4,3.0,5.0,2.0,3.0,3.0,4.571428571428571
J0003-SET-S,2022-04-28,4,2658.0,Set,29.0,3,4,4.0,7.0,3.0,2.0,3.6666666666666665,4.142857142857143
J0003-SET-S,2022-04-29,4,2658.0,Set,30.0,4,4,4.0,3.0,4.0,3.0,4.0,4.285714285714286
J0003-SET-S,2022-04-30,3,1962.0,Set,23.0,5,4,4.0,10.0,4.0,4.0,3.6666666666666665,3.2857142857142856
J0003-SET-S,2022-05-01,6,3316.0,Set,26.0,6,5,3.0,3.0,4.0,4.0,4.333333333333333,3.7142857142857144
J0003-SET-S,2022-05-02,6,3930.0,Set,30.0,0,5,6.0,2.0,3.0,4.0,5.0,4.285714285714286
J0003-SET-S,2022-05-03,9,5895.0,Set,36.0,1,5,6.0,3.0,6.0,3.0,7.0,5.142857142857143
J0003-SET-S,2022-05-04,13,8515.0,Set,45.0,2,5,9.0,4.0,6.0,6.0,9.333333333333334,6.428571428571429
J0003-SET-S,2022-05-05,4,2617.0,Set,45.0,3,5,13.0,4.0,9.0,6.0,8.666666666666666,6.428571428571429
J0003-SET-S,2022-05-06,6,3924.0,Set,47.0,4,5,4.0,4.0,13.0,9.0,7.666666666666667,6.714285714285714
J0003-SET-S,2022-05-07,7,4648.0,Set,51.0,5,5,6.0,3.0,4.0,13.0,5.666666666666667,7.285714285714286
J0003-SET-S,2022-05-10,1,696.0,Set,46.0,1,5,7.0,6.0,6.0,4.0,4.666666666666667,6.571428571428571
J0003-SET-S,2022-05-11,2,1392.0,Set,42.0,2,5,1.0,6.0,7.0,6.0,3.3333333333333335,6.0
J0003-SET-S,2022-05-12,4,2784.0,Set,37.0,3,5,2.0,9.0,1.0,7.0,2.3333333333333335,5.285714285714286
J0003-SET-S,2022-05-13,4,2784.0,Set,28.0,4,5,4.0,13.0,2.0,1.0,3.3333333333333335,4.0
J0003-SET-S,2022-05-14,5,3480.0,Set,29.0,5,5,4.0,4.0,4.0,2.0,4.333333333333333,4.142857142857143
J0003-SET-S,2022-05-15,4,2784.0,Set,27.0,6,5,5.0,6.0,4.0,4.0,4.333333333333333,3.857142857142857
J0003-SET-S,2022-05-16,2,696.0,Set,22.0,0,5,4.0,7.0,5.0,4.0,3.6666666666666665,3.142857142857143
J0003-SET-S,2022-05-17,4,2784.0,Set,25.0,1,5,2.0,1.0,4.0,5.0,3.3333333333333335,3.5714285714285716
J0003-SET-S,2022-05-18,3,2088.0,Set,26.0,2,5,4.0,2.0,2.0,4.0,3.0,3.7142857142857144
J0003-SET-S,2022-05-19,2,1392.0,Set,24.0,3,5,3.0,4.0,4.0,2.0,3.0,3.4285714285714284
J0003-SET-S,2022-05-20,5,2784.0,Set,25.0,4,5,2.0,4.0,3.0,4.0,3.3333333333333335,3.5714285714285716
J0003-SET-S,2022-05-21,5,3480.0,Set,25.0,5,5,5.0,5.0,2.0,3.0,4.0,3.5714285714285716
J0003-SET-S,2022-05-22,3,1392.0,Set,24.0,6,5,5.0,4.0,5.0,2.0,4.333333333333333,3.4285714285714284
J0003-SET-S,2022-05-24,3,2088.0,Set,25.0,1,5,3.0,2.0,5.0,5.0,3.6666666666666665,3.5714285714285716
J0003-SET-S,2022-05-25,5,3480.0,Set,26.0,2,5,3.0,4.0,3.0,5.0,3.6666666666666665,3.7142857142857144
J0003-SET-S,2022-05-26,2,1392.0,Set,25.0,3,5,5.0,3.0,3.0,3.0,3.3333333333333335,3.5714285714285716
J0003-SET-S,2022-05-27,7,4872.0,Set,30.0,4,5,2.0,2.0,5.0,3.0,4.666666666666667,4.285714285714286
J0003-SET-S,2022-05-28,6,4176.0,Set,31.0,5,5,7.0,5.0,2.0,5.0,5.0,4.428571428571429
J0003-SET-S,2022-05-29,2,1392.0,Set,28.0,6,5,6.0,5.0,7.0,2.0,5.0,4.0
J0003-SET-S,2022-05-30,2,1392.0,Set,27.0,0,5,2.0,3.0,6.0,7.0,3.3333333333333335,3.857142857142857
J0003-SET-S,2022-05-31,4,2784.0,Set,28.0,1,5,2.0,3.0,2.0,6.0,2.6666666666666665,4.0
J0003-SET-S,2022-06-01,2,1328.0,Set,25.0,2,6,4.0,5.0,2.0,2.0,2.6666666666666665,3.5714285714285716
J0003-SET-S,2022-06-02,4,2656.0,Set,27.0,3,6,2.0,2.0,4.0,2.0,3.3333333333333335,3.857142857142857
J0003-SET-S,2022-06-03,3,1992.0,Set,23.0,4,6,4.0,7.0,2.0,4.0,3.0,3.2857142857142856
J0003-SET-S,2022-06-04,2,1328.0,Set,19.0,5,6,3.0,6.0,4.0,2.0,3.0,2.7142857142857144
J0003-SET-S,2022-06-05,3,1992.0,Set,20.0,6,6,2.0,2.0,3.0,4.0,2.6666666666666665,2.857142857142857
J0003-SET-S,2022-06-06,4,1992.0,Set,22.0,0,6,3.0,2.0,2.0,3.0,3.0,3.142857142857143
J0003-SET-S,2022-06-07,4,2688.0,Set,22.0,1,6,4.0,4.0,3.0,2.0,3.6666666666666665,3.142857142857143
J0003-SET-S,2022-06-08,5,3320.0,Set,25.0,2,6,4.0,2.0,4.0,3.0,4.333333333333333,3.5714285714285716
J0003-SET-S,2022-06-09,3,1992.0,Set,24.0,3,6,5.0,4.0,4.0,4.0,4.0,3.4285714285714284
J0003-SET-S,2022-06-10,1,664.0,Set,22.0,4,6,3.0,3.0,5.0,4.0,3.0,3.142857142857143
J0003-SET-S,2022-06-11,1,664.0,Set,21.0,5,6,1.0,2.0,3.0,5.0,1.6666666666666667,3.0
J0003-SET-S,2022-06-12,1,664.0,Set,19.0,6,6,1.0,3.0,1.0,3.0,1.0,2.7142857142857144
J0003-SET-S,2022-06-13,4,2656.0,Set,19.0,0,6,1.0,4.0,1.0,1.0,2.0,2.7142857142857144
J0003-SET-S,2022-06-14,1,696.0,Set,16.0,1,6,4.0,4.0,1.0,1.0,2.0,2.2857142857142856
J0003-SET-S,2022-06-15,1,664.0,Set,12.0,2,6,1.0,5.0,4.0,1.0,2.0,1.7142857142857142
J0003-SET-S,2022-06-16,3,1992.0,Set,12.0,3,6,1.0,3.0,1.0,4.0,1.6666666666666667,1.7142857142857142
J0003-SET-S,2022-06-18,1,664.0,Set,12.0,5,6,3.0,1.0,1.0,1.0,1.6666666666666667,1.7142857142857142
J0003-SET-S,2022-06-19,1,664.0,Set,12.0,6,6,1.0,1.0,3.0,1.0,1.6666666666666667,1.7142857142857142
J0003-SET-S,2022-06-21,4,2656.0,Set,15.0,1,6,1.0,1.0,1.0,3.0,2.0,2.142857142857143
J0003-SET-S,2022-06-22,1,664.0,Set,12.0,2,6,4.0,4.0,1.0,1.0,2.0,1.7142857142857142
J0003-SET-S,2022-06-24,4,2656.0,Set,15.0,4,6,1.0,1.0,4.0,1.0,3.0,2.142857142857143
J0003-SET-S,2022-06-25,1,664.0,Set,15.0,5,6,4.0,1.0,1.0,4.0,2.0,2.142857142857143
J0003-SET-S,2022-06-26,1,664.0,Set,13.0,6,6,1.0,3.0,4.0,1.0,2.0,1.8571428571428572
J0003-SET-S,2022-06-27,2,1328.0,Set,14.0,0,6,1.0,1.0,1.0,4.0,1.3333333333333333,2.0
J0003-SET-S,2022-06-28,2,1328.0,Set,15.0,1,6,2.0,1.0,1.0,1.0,1.6666666666666667,2.142857142857143
J0003-SET-XL,2022-04-15,4,2784.0,Set,16.0,4,4,2.0,5.0,1.0,3.0,2.3333333333333335,2.2857142857142856
J0003-SET-XL,2022-04-16,13,9048.0,Set,26.0,5,4,4.0,3.0,2.0,1.0,6.333333333333333,3.7142857142857144
J0003-SET-XL,2022-04-17,5,3480.0,Set,29.0,6,4,13.0,2.0,4.0,2.0,7.333333333333333,4.142857142857143
J0003-SET-XL,2022-04-18,4,2784.0,Set,32.0,0,4,5.0,1.0,13.0,4.0,7.333333333333333,4.571428571428571
J0003-SET-XL,2022-04-19,2,1392.0,Set,31.0,1,4,4.0,3.0,5.0,13.0,3.6666666666666665,4.428571428571429
J0003-SET-XL,2022-04-20,1,696.0,Set,31.0,2,4,2.0,1.0,4.0,5.0,2.3333333333333335,4.428571428571429
J0003-SET-XL,2022-04-21,1,696.0,Set,30.0,3,4,1.0,2.0,2.0,4.0,1.3333333333333333,4.285714285714286
J0003-SET-XL,2022-04-23,1,696.0,Set,27.0,5,4,1.0,4.0,1.0,2.0,1.0,3.857142857142857
J0003-SET-XL,2022-04-24,5,2088.0,Set,19.0,6,4,1.0,13.0,1.0,1.0,2.3333333333333335,2.7142857142857144
J0003-SET-XL,2022-04-25,5,3480.0,Set,19.0,0,4,5.0,5.0,1.0,1.0,3.6666666666666665,2.7142857142857144
J0003-SET-XL,2022-04-27,1,696.0,Set,16.0,2,4,5.0,4.0,5.0,1.0,3.6666666666666665,2.2857142857142856
J0003-SET-XL,2022-04-28,5,3480.0,Set,19.0,3,4,1.0,2.0,5.0,5.0,3.6666666666666665,2.7142857142857144
J0003-SET-XL,2022-04-29,1,696.0,Set,19.0,4,4,5.0,1.0,1.0,5.0,2.3333333333333335,2.7142857142857144
J0003-SET-XL,2022-04-30,5,3480.0,Set,23.0,5,4,1.0,1.0,5.0,1.0,3.6666666666666665,3.2857142857142856
J0003-SET-XL,2022-05-01,5,3398.0,Set,27.0,6,5,5.0,1.0,1.0,5.0,3.6666666666666665,3.857142857142857
J0003-SET-XL,2022-05-02,11,7205.0,Set,33.0,0,5,5.0,5.0,5.0,1.0,7.0,4.714285714285714
J0003-SET-XL,2022-05-03,6,3930.0,Set,34.0,1,5,11.0,5.0,5.0,5.0,7.333333333333333,4.857142857142857
J0003-SET-XL,2022-05-04,1,655.0,Set,34.0,2,5,6.0,1.0,11.0,5.0,6.0,4.857142857142857
J0003-SET-XL,2022-05-09,2,1392.0,Set,31.0,0,5,1.0,5.0,6.0,11.0,3.0,4.428571428571429
J0003-SET-XL,2022-05-10,2,1392.0,Set,32.0,1,5,2.0,1.0,1.0,6.0,1.6666666666666667,4.571428571428571
J0003-SET-XL,2022-05-11,1,696.0,Set,28.0,2,5,2.0,5.0,2.0,1.0,1.6666666666666667,4.0
J0003-SET-XL,2022-05-14,1,696.0,Set,24.0,5,5,1.0,5.0,2.0,2.0,1.3333333333333333,3.4285714285714284
J0003-SET-XL,2022-05-15,4,2784.0,Set,17.0,6,5,1.0,11.0,1.0,2.0,2.0,2.4285714285714284
J0003-SET-XL,2022-05-16,1,696.0,Set,12.0,0,5,4.0,6.0,1.0,1.0,2.0,1.7142857142857142
J0003-SET-XL,2022-05-17,3,2088.0,Set,14.0,1,5,1.0,1.0,4.0,1.0,2.6666666666666665,2.0
J0003-SET-XL,2022-05-18,2,1392.0,Set,14.0,2,5,3.0,2.0,1.0,4.0,2.0,2.0
J0003-SET-XL,2022-05-19,2,1392.0,Set,14.0,3,5,2.0,2.0,3.0,1.0,2.3333333333333335,2.0
J0003-SET-XL,2022-05-20,5,3480.0,Set,18.0,4,5,2.0,1.0,2.0,3.0,3.0,2.5714285714285716
J0003-SET-XL,2022-05-21,1,696.0,Set,18.0,5,5,5.0,1.0,2.0,2.0,2.6666666666666665,2.5714285714285716
J0003-SET-XL,2022-05-22,4,2784.0,Set,18.0,6,5,1.0,4.0,5.0,2.0,3.3333333333333335,2.5714285714285716
J0003-SET-XL,2022-05-24,2,696.0,Set,19.0,1,5,4.0,1.0,1.0,5.0,2.3333333333333335,2.7142857142857144
J0003-SET-XL,2022-05-25,2,1392.0,Set,18.0,2,5,2.0,3.0,4.0,1.0,2.6666666666666665,2.5714285714285716
J0003-SET-XL,2022-05-26,1,696.0,Set,17.0,3,5,2.0,2.0,2.0,4.0,1.6666666666666667,2.4285714285714284
J0003-SET-XL,2022-05-30,1,696.0,Set,16.0,0,5,1.0,2.0,2.0,2.0,1.3333333333333333,2.2857142857142856
J0003-SET-XL,2022-06-01,1,664.0,Set,12.0,2,6,1.0,5.0,1.0,2.0,1.0,1.7142857142857142
J0003-SET-XL,2022-06-04,2,1328.0,Set,13.0,5,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.8571428571428572
J0003-SET-XL,2022-06-07,2,1328.0,Set,11.0,1,6,2.0,4.0,1.0,1.0,1.6666666666666667,1.5714285714285714
J0003-SET-XL,2022-06-08,3,1992.0,Set,12.0,2,6,2.0,2.0,2.0,1.0,2.3333333333333335,1.7142857142857142
J0003-SET-XL,2022-06-10,1,664.0,Set,11.0,4,6,3.0,2.0,2.0,2.0,2.0,1.5714285714285714
J0003-SET-XL,2022-06-15,1,664.0,Set,11.0,2,6,1.0,1.0,3.0,2.0,1.6666666666666667,1.5714285714285714
J0003-SET-XL,2022-06-16,1,664.0,Set,11.0,3,6,1.0,1.0,1.0,3.0,1.0,1.5714285714285714
J0003-SET-XL,2022-06-19,1,664.0,Set,11.0,6,6,1.0,1.0,1.0,1.0,1.0,1.5714285714285714
J0003-SET-XL,2022-06-20,2,1328.0,Set,11.0,0,6,1.0,2.0,1.0,1.0,1.3333333333333333,1.5714285714285714
J0003-SET-XL,2022-06-29,1,664.0,Set,10.0,2,6,2.0,2.0,1.0,1.0,1.3333333333333333,1.4285714285714286
J0003-SET-XS,2022-04-18,4,2616.0,Set,18.0,0,4,4.0,1.0,5.0,1.0,4.333333333333333,2.5714285714285716
J0003-SET-XS,2022-04-19,1,654.0,Set,17.0,1,4,4.0,2.0,4.0,5.0,3.0,2.4285714285714284
J0003-SET-XS,2022-04-20,4,2616.0,Set,20.0,2,4,1.0,1.0,4.0,4.0,3.0,2.857142857142857
J0003-SET-XS,2022-04-21,4,2616.0,Set,23.0,3,4,4.0,1.0,1.0,4.0,3.0,3.2857142857142856
J0003-SET-XS,2022-04-22,3,1962.0,Set,25.0,4,4,4.0,1.0,4.0,1.0,3.6666666666666665,3.5714285714285716
J0003-SET-XS,2022-04-23,1,654.0,Set,21.0,5,4,3.0,5.0,4.0,4.0,2.6666666666666665,3.0
J0003-SET-XS,2022-04-24,3,1962.0,Set,20.0,6,4,1.0,4.0,3.0,4.0,2.3333333333333335,2.857142857142857
J0003-SET-XS,2022-04-25,3,1308.0,Set,19.0,0,4,3.0,4.0,1.0,3.0,2.3333333333333335,2.7142857142857144
J0003-SET-XS,2022-04-26,1,654.0,Set,19.0,1,4,3.0,1.0,3.0,1.0,2.3333333333333335,2.7142857142857144
J0003-SET-XS,2022-04-27,2,1308.0,Set,17.0,2,4,1.0,4.0,3.0,3.0,2.0,2.4285714285714284
J0003-SET-XS,2022-04-29,5,3270.0,Set,18.0,4,4,2.0,4.0,1.0,3.0,2.6666666666666665,2.5714285714285716
J0003-SET-XS,2022-04-30,3,2004.0,Set,18.0,5,4,5.0,3.0,2.0,1.0,3.3333333333333335,2.5714285714285716
J0003-SET-XS,2022-05-01,3,2047.0,Set,20.0,6,5,3.0,1.0,5.0,2.0,3.6666666666666665,2.857142857142857
J0003-SET-XS,2022-05-02,3,1965.0,Set,20.0,0,5,3.0,3.0,3.0,5.0,3.0,2.857142857142857
J0003-SET-XS,2022-05-03,2,1310.0,Set,19.0,1,5,3.0,3.0,3.0,3.0,2.6666666666666665,2.7142857142857144
J0003-SET-XS,2022-05-04,6,3930.0,Set,24.0,2,5,2.0,1.0,3.0,3.0,3.6666666666666665,3.4285714285714284
J0003-SET-XS,2022-05-05,3,1963.0,Set,25.0,3,5,6.0,2.0,2.0,3.0,3.6666666666666665,3.5714285714285716
J0003-SET-XS,2022-05-06,1,654.0,Set,21.0,4,5,3.0,5.0,6.0,2.0,3.3333333333333335,3.0
J0003-SET-XS,2022-05-07,3,1992.0,Set,21.0,5,5,1.0,3.0,3.0,6.0,2.3333333333333335,3.0
J0003-SET-XS,2022-05-08,2,1328.0,Set,20.0,6,5,3.0,3.0,1.0,3.0,2.0,2.857142857142857
J0003-SET-XS,2022-05-10,5,3480.0,Set,22.0,1,5,2.0,3.0,3.0,1.0,3.3333333333333335,3.142857142857143
J0003-SET-XS,2022-05-11,2,1392.0,Set,22.0,2,5,5.0,2.0,2.0,3.0,3.0,3.142857142857143
J0003-SET-XS,2022-05-12,1,696.0,Set,17.0,3,5,2.0,6.0,5.0,2.0,2.6666666666666665,2.4285714285714284
J0003-SET-XS,2022-05-13,2,1392.0,Set,16.0,4,5,1.0,3.0,2.0,5.0,1.6666666666666667,2.2857142857142856
J0003-SET-XS,2022-05-16,1,696.0,Set,16.0,0,5,2.0,1.0,1.0,2.0,1.3333333333333333,2.2857142857142856
J0003-SET-XS,2022-05-17,5,3480.0,Set,18.0,1,5,1.0,3.0,2.0,1.0,2.6666666666666665,2.5714285714285716
J0003-SET-XS,2022-05-18,1,696.0,Set,17.0,2,5,5.0,2.0,1.0,2.0,2.3333333333333335,2.4285714285714284
J0003-SET-XS,2022-05-19,2,1392.0,Set,14.0,3,5,1.0,5.0,5.0,1.0,2.6666666666666665,2.0
J0003-SET-XS,2022-05-21,2,1392.0,Set,14.0,5,5,2.0,2.0,1.0,5.0,1.6666666666666667,2.0
J0003-SET-XS,2022-05-22,2,1392.0,Set,15.0,6,5,2.0,1.0,2.0,1.0,2.0,2.142857142857143
J0003-SET-XS,2022-05-23,4,2784.0,Set,17.0,0,5,2.0,2.0,2.0,2.0,2.6666666666666665,2.4285714285714284
J0003-SET-XS,2022-05-24,2,1392.0,Set,18.0,1,5,4.0,1.0,2.0,2.0,2.6666666666666665,2.5714285714285716
J0003-SET-XS,2022-05-25,7,4872.0,Set,20.0,2,5,2.0,5.0,4.0,2.0,4.333333333333333,2.857142857142857
J0003-SET-XS,2022-05-26,1,696.0,Set,20.0,3,5,7.0,1.0,2.0,4.0,3.3333333333333335,2.857142857142857
J0003-SET-XS,2022-05-28,1,696.0,Set,19.0,5,5,1.0,2.0,7.0,2.0,3.0,2.7142857142857144
J0003-SET-XS,2022-05-30,2,1392.0,Set,19.0,0,5,1.0,2.0,1.0,7.0,1.3333333333333333,2.7142857142857144
J0003-SET-XS,2022-05-31,2,1392.0,Set,19.0,1,5,2.0,2.0,1.0,1.0,1.6666666666666667,2.7142857142857144
J0003-SET-XS,2022-06-01,6,3984.0,Set,21.0,2,6,2.0,4.0,2.0,1.0,3.3333333333333335,3.0
J0003-SET-XS,2022-06-02,1,664.0,Set,20.0,3,6,6.0,2.0,2.0,2.0,3.0,2.857142857142857
J0003-SET-XS,2022-06-03,1,664.0,Set,14.0,4,6,1.0,7.0,6.0,2.0,2.6666666666666665,2.0
J0003-SET-XS,2022-06-04,2,1328.0,Set,15.0,5,6,1.0,1.0,1.0,6.0,1.3333333333333333,2.142857142857143
J0003-SET-XS,2022-06-05,8,5312.0,Set,22.0,6,6,2.0,1.0,1.0,1.0,3.6666666666666665,3.142857142857143
J0003-SET-XS,2022-06-06,2,1328.0,Set,22.0,0,6,8.0,2.0,2.0,1.0,4.0,3.142857142857143
J0003-SET-XS,2022-06-07,4,2656.0,Set,24.0,1,6,2.0,2.0,8.0,2.0,4.666666666666667,3.4285714285714284
J0003-SET-XS,2022-06-08,4,2688.0,Set,22.0,2,6,4.0,6.0,2.0,8.0,3.3333333333333335,3.142857142857143
J0003-SET-XS,2022-06-09,6,3984.0,Set,27.0,3,6,4.0,1.0,4.0,2.0,4.666666666666667,3.857142857142857
J0003-SET-XS,2022-06-10,1,664.0,Set,27.0,4,6,6.0,1.0,4.0,4.0,3.6666666666666665,3.857142857142857
J0003-SET-XS,2022-06-11,2,1328.0,Set,27.0,5,6,1.0,2.0,6.0,4.0,3.0,3.857142857142857
J0003-SET-XS,2022-06-12,1,664.0,Set,20.0,6,6,2.0,8.0,1.0,6.0,1.3333333333333333,2.857142857142857
J0003-SET-XS,2022-06-14,2,1328.0,Set,20.0,1,6,1.0,2.0,2.0,1.0,1.6666666666666667,2.857142857142857
J0003-SET-XS,2022-06-15,2,1328.0,Set,18.0,2,6,2.0,4.0,1.0,2.0,1.6666666666666667,2.5714285714285716
J0003-SET-XS,2022-06-16,3,1992.0,Set,17.0,3,6,2.0,4.0,2.0,1.0,2.3333333333333335,2.4285714285714284
J0003-SET-XS,2022-06-17,1,664.0,Set,12.0,4,6,3.0,6.0,2.0,2.0,2.0,1.7142857142857142
J0003-SET-XS,2022-06-18,5,3320.0,Set,16.0,5,6,1.0,1.0,3.0,2.0,3.0,2.2857142857142856
J0003-SET-XS,2022-06-19,5,3320.0,Set,19.0,6,6,5.0,2.0,1.0,3.0,3.6666666666666665,2.7142857142857144
J0003-SET-XS,2022-06-20,4,2656.0,Set,22.0,0,6,5.0,1.0,5.0,1.0,4.666666666666667,3.142857142857143
J0003-SET-XS,2022-06-21,1,664.0,Set,21.0,1,6,4.0,2.0,5.0,5.0,3.3333333333333335,3.0
J0003-SET-XS,2022-06-22,5,3320.0,Set,24.0,2,6,1.0,2.0,4.0,5.0,3.3333333333333335,3.4285714285714284
J0003-SET-XS,2022-06-23,5,3320.0,Set,26.0,3,6,5.0,3.0,1.0,4.0,3.6666666666666665,3.7142857142857144
J0003-SET-XS,2022-06-24,2,1328.0,Set,27.0,4,6,5.0,1.0,5.0,1.0,4.0,3.857142857142857
J0003-SET-XS,2022-06-25,3,1992.0,Set,25.0,5,6,2.0,5.0,5.0,5.0,3.3333333333333335,3.5714285714285716
J0003-SET-XS,2022-06-26,3,1992.0,Set,23.0,6,6,3.0,5.0,2.0,5.0,2.6666666666666665,3.2857142857142856
J0003-SET-XS,2022-06-27,2,1328.0,Set,21.0,0,6,3.0,4.0,3.0,2.0,2.6666666666666665,3.0
J0003-SET-XS,2022-06-28,2,1328.0,Set,22.0,1,6,2.0,1.0,3.0,3.0,2.3333333333333335,3.142857142857143
J0003-SET-XS,2022-06-29,1,664.0,Set,18.0,2,6,2.0,5.0,2.0,3.0,1.6666666666666667,2.5714285714285716
J0003-SET-XXL,2022-04-14,2,1350.0,Set,17.0,3,4,3.0,1.0,3.0,2.0,2.6666666666666665,2.4285714285714284
J0003-SET-XXL,2022-04-15,2,1308.0,Set,18.0,4,4,2.0,1.0,3.0,3.0,2.3333333333333335,2.5714285714285716
J0003-SET-XXL,2022-04-16,8,5232.0,Set,21.0,5,4,2.0,5.0,2.0,3.0,4.0,3.0
J0003-SET-XXL,2022-04-17,7,4578.0,Set,27.0,6,4,8.0,1.0,2.0,2.0,5.666666666666667,3.857142857142857
J0003-SET-XXL,2022-04-18,3,1962.0,Set,28.0,0,4,7.0,2.0,8.0,2.0,6.0,4.0
J0003-SET-XXL,2022-04-19,7,3924.0,Set,32.0,1,4,3.0,3.0,7.0,8.0,5.666666666666667,4.571428571428571
J0003-SET-XXL,2022-04-20,6,3924.0,Set,35.0,2,4,7.0,3.0,3.0,7.0,5.333333333333333,5.0
